MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MoSold,SaleType,SaleCondition,SalePrice,area_cluster,area_rooms
50,0,105.0,8470,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,0,9,10,2,0.0,1,1,1,3,0,3,5,0,5,0,1013,1,4,0,4,1013,0,513,1526,0,1,0,2,1,1,6,5,0,5,6,3,0,5,5,0,0,0,156,0,0,0,2,10,3,0,85000,2,10682
20,3,60.0,8070,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,0,12,13,2,0.0,3,4,2,2,3,3,2,588,5,0,402,1,0,1,4,990,0,0,990,1,1,0,3,1,3,5,5,0,5,6,3,0,5,5,2,0,0,0,0,0,0,4,8,8,4,123600,4,5940
20,3,60.0,7200,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,0,3,14,2,0.0,3,4,3,4,4,4,6,0,6,0,0,1,4,1,0,1040,0,0,1040,0,1,0,2,1,3,4,5,0,5,5,2,420,4,4,2,0,29,0,0,0,0,4,7,8,4,109900,1,5200
20,3,85.0,8500,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,0,6,6,0,203.0,3,4,1,3,3,3,4,600,5,0,635,1,4,1,4,1235,0,0,1235,0,1,0,2,1,3,6,5,0,5,1,2,480,4,4,2,0,0,0,0,0,0,1,12,8,0,98600,1,8645
30,3,80.0,13360,1,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,0,13,14,2,0.0,3,2,0,2,3,3,0,713,5,0,163,1,0,1,4,964,0,0,964,1,1,0,2,1,3,5,5,0,5,5,2,432,4,4,2,0,0,44,0,0,0,4,8,8,4,163500,4,5784
190,0,60.0,7200,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,0,8,8,2,0.0,3,4,0,3,0,2,4,1046,5,0,168,2,0,0,4,1260,1031,0,2291,0,2,0,4,2,3,9,5,1,2,5,2,506,4,4,2,0,0,0,0,99,0,4,11,8,4,133900,3,25201
60,3,69.0,9337,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,0,12,13,2,0.0,3,2,2,2,3,3,2,648,5,0,176,1,0,1,4,905,881,0,1786,1,2,1,3,1,2,7,5,0,5,1,1,684,4,4,2,0,162,0,0,0,0,4,5,8,4,204750,0,17860
60,3,68.42606284658041,9765,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,0,12,13,1,68.0,0,2,2,2,1,3,0,310,5,0,370,1,2,1,4,680,790,0,1470,0,2,1,3,1,3,6,5,1,4,3,0,420,4,4,2,232,63,0,0,0,0,4,4,8,4,185000,2,13230
20,3,78.0,10264,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183.0,2,4,2,2,3,0,0,1162,5,0,426,1,0,1,4,1588,0,0,1588,0,2,0,3,1,2,6,5,0,5,1,1,472,4,4,2,158,29,0,0,0,0,4,8,8,4,214000,2,12704
20,3,73.0,10921,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,0,6,6,1,48.0,3,4,1,3,3,3,4,520,5,0,440,1,4,1,1,960,0,0,960,1,1,0,3,1,3,6,5,0,5,1,0,432,4,4,1,120,0,0,0,0,0,4,5,8,4,94750,4,6720
30,3,85.0,10625,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,0,13,14,2,0.0,3,4,0,3,3,3,0,108,5,0,350,1,1,0,4,835,0,0,835,0,1,0,2,1,3,5,5,0,5,2,2,366,1,4,2,0,0,77,0,0,0,4,5,0,0,83000,4,5010
20,3,77.0,9320,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,0,9,10,2,0.0,3,4,1,3,3,3,0,569,5,0,381,1,1,1,4,1225,0,0,1225,1,1,1,3,1,3,6,5,0,5,6,3,0,5,5,2,352,0,0,0,0,0,4,1,8,4,128950,1,9800
20,3,68.42606284658041,10603,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,0,9,10,1,28.0,3,4,2,3,3,2,0,1200,5,0,410,1,2,1,4,1610,0,0,1610,1,2,0,3,1,2,6,5,2,4,1,1,480,4,4,2,168,68,0,0,0,0,4,2,8,4,205000,2,12880
60,3,77.0,9206,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,0,6,6,1,336.0,2,4,1,2,3,3,5,0,5,0,741,1,4,1,4,977,755,0,1732,0,2,1,3,1,2,7,5,1,4,1,0,476,4,4,2,192,46,0,0,0,0,4,6,8,4,178000,0,17320
90,3,64.0,7018,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,6,6,2,0.0,3,1,3,4,4,4,6,0,6,0,0,1,4,1,4,1535,0,0,1535,0,2,0,4,2,3,8,5,0,5,1,2,410,4,4,2,0,0,0,0,0,0,4,6,8,2,118964,2,15350
20,3,94.0,10402,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,0,12,13,2,0.0,3,4,2,2,3,3,5,0,5,0,1226,1,0,1,4,1226,0,0,1226,0,2,0,3,1,2,6,5,0,5,1,1,740,4,4,2,0,36,0,0,0,0,4,5,8,4,198900,1,9808
50,4,68.42606284658041,7758,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,0,11,12,1,600.0,3,1,2,3,3,3,3,224,5,0,816,1,0,1,1,1226,592,0,1818,0,1,1,4,1,3,7,5,2,4,5,2,240,4,4,2,0,0,0,0,184,0,4,6,8,4,169500,0,16362
60,1,75.0,9375,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,0,12,13,1,768.0,2,4,2,0,3,3,5,0,5,0,1053,1,0,1,4,1053,939,0,1992,0,2,1,3,1,2,9,5,1,2,1,1,648,4,4,2,140,45,0,0,0,0,4,8,8,4,250000,0,23904
30,4,60.0,10800,1,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,0,12,13,2,0.0,3,4,0,1,3,3,5,0,5,0,641,1,2,1,4,1047,0,0,1047,0,1,0,2,1,3,6,5,0,5,5,2,273,1,1,0,0,0,0,0,0,0,4,8,8,4,100000,1,7329
20,4,50.0,6000,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,0,12,13,2,0.0,3,4,1,3,3,3,0,104,1,169,516,1,0,1,4,789,0,0,789,0,1,0,2,1,3,5,5,0,5,5,2,250,4,4,2,0,0,0,0,0,0,4,4,8,5,115000,4,4734
50,4,85.0,8500,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,0,5,5,2,0.0,3,4,1,3,3,3,5,0,5,0,793,2,4,0,1,997,520,0,1517,0,2,0,3,1,1,7,5,0,5,6,3,0,5,5,0,0,0,144,0,0,0,4,8,8,4,115000,2,13653
20,3,105.0,11751,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,0,9,10,1,480.0,3,4,1,2,3,3,1,705,5,0,1139,1,0,1,4,1844,0,0,1844,0,2,0,3,1,3,7,5,1,4,1,1,546,4,4,2,0,122,0,0,0,0,2,1,0,4,190000,0,16596
50,3,75.0,9525,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,0,13,14,2,0.0,3,4,1,3,0,3,4,444,5,0,550,1,2,1,4,1216,639,0,1855,0,2,0,4,1,3,7,5,0,5,1,2,325,4,4,2,182,0,0,0,0,0,4,10,8,4,136900,0,16695
80,3,68.42606284658041,7750,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,0,12,13,2,0.0,3,4,2,2,3,3,2,250,5,0,134,1,0,1,4,774,656,0,1430,0,2,1,3,1,3,7,5,1,4,3,0,400,4,4,2,180,0,0,0,0,0,4,4,8,4,180000,2,14300
70,3,61.0,7259,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,0,13,14,2,0.0,3,4,1,3,3,3,0,774,3,150,104,1,0,1,4,1436,884,0,2320,1,2,1,3,1,2,9,5,1,4,5,2,180,4,4,2,224,0,0,0,0,0,2,7,8,4,259500,3,27840
20,3,68.42606284658041,11616,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,0,13,14,1,116.0,3,4,1,3,3,3,3,170,1,670,252,1,4,1,4,1092,0,0,1092,0,1,0,3,1,3,6,5,1,3,1,2,288,4,4,2,0,20,144,0,0,0,4,9,8,4,139000,1,7644
20,3,74.0,8536,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,0,12,13,2,0.0,3,4,2,2,3,3,5,0,5,0,1125,1,2,1,4,1125,0,0,1125,0,1,1,2,1,3,5,5,0,5,1,2,430,4,4,2,80,64,0,0,0,0,4,4,6,5,155000,1,7875
60,3,65.0,8461,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,728,1,0,1,4,728,728,0,1456,0,2,1,3,1,2,8,5,1,2,1,0,390,4,4,2,0,24,0,0,0,0,4,7,6,5,163990,2,16016
80,3,68.42606284658041,21453,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,1,9,10,2,0.0,3,4,1,3,3,1,0,938,5,0,0,1,0,1,4,988,0,0,988,1,1,0,1,1,3,4,5,2,4,1,2,540,4,4,2,0,130,0,130,0,0,4,10,8,4,180000,4,4940
50,4,50.0,6060,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,0,0,0,2,0.0,3,4,2,3,3,3,5,0,5,0,732,1,2,1,4,772,351,0,1123,0,1,0,3,1,3,4,5,0,5,5,2,264,4,4,1,0,0,140,0,0,0,2,6,8,4,100000,1,5615
20,3,75.0,9464,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,0,8,8,1,135.0,3,2,1,3,3,3,1,570,5,0,510,1,2,1,4,1080,0,0,1080,0,1,0,3,1,3,5,5,0,5,1,2,288,4,4,2,0,0,0,0,130,0,4,6,8,4,136000,1,6480
120,3,55.0,7892,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,0,9,10,2,0.0,2,4,2,2,3,3,2,300,5,0,899,1,0,1,4,1199,0,0,1199,0,2,0,2,1,2,5,5,0,5,1,1,530,4,4,2,0,63,0,0,0,0,4,3,8,4,153900,1,8393
20,3,48.0,17043,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,0,6,6,2,0.0,3,2,1,2,0,3,5,0,5,0,1362,1,4,1,4,1586,0,0,1586,0,2,0,3,1,3,7,5,1,4,1,2,435,4,4,2,192,0,0,0,0,0,4,1,8,4,181000,2,14274
190,4,60.0,6780,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,0,13,14,2,0.0,3,1,1,3,3,0,2,490,5,0,30,1,2,0,4,520,0,234,754,1,1,0,2,1,3,5,5,0,5,6,3,0,5,5,0,53,0,0,0,0,0,4,6,8,4,84500,4,4524
120,3,68.42606284658041,4928,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,0,9,10,2,0.0,3,4,1,2,3,3,0,120,5,0,958,1,4,1,4,958,0,0,958,0,2,0,2,1,3,5,5,1,4,1,1,440,4,4,2,0,205,0,0,0,0,4,2,8,4,128000,4,6706
45,4,55.0,4388,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,0,14,14,2,0.0,3,2,0,3,3,3,3,116,5,0,556,1,0,1,4,840,0,0,840,0,1,0,3,1,3,5,5,1,4,6,3,0,5,5,0,0,0,0,0,0,0,4,6,8,4,87000,4,5040
60,3,69.0,7590,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,0,12,13,1,266.0,3,4,1,3,3,3,1,512,5,0,148,1,4,1,4,660,688,0,1348,0,1,1,3,1,3,6,5,1,1,1,1,453,4,4,2,188,108,0,0,0,0,4,7,8,4,155000,2,10784
20,3,69.0,8973,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,0,9,10,1,85.0,3,4,1,3,3,3,4,567,1,28,413,1,4,1,0,1053,0,0,1053,0,1,1,3,1,0,6,5,0,5,0,1,750,4,4,2,0,80,0,180,0,0,3,7,8,0,150000,1,8424
60,3,88.0,14200,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,0,8,8,1,309.0,3,4,1,3,3,3,4,445,5,0,479,1,0,1,4,1216,941,0,2157,0,2,1,4,1,2,8,5,2,2,1,0,487,4,4,2,105,66,0,0,0,0,0,5,8,4,226000,3,23727
60,3,68.42606284658041,12224,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,0,12,13,1,40.0,2,4,2,2,3,3,2,695,5,0,297,1,0,1,4,1022,1032,0,2054,1,2,1,3,1,2,7,5,1,4,3,1,390,4,4,2,24,48,0,0,0,0,4,7,8,4,244000,0,20540
20,3,75.0,7388,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,0,8,8,2,0.0,3,4,1,3,3,3,4,405,5,0,658,1,2,1,4,1327,0,0,1327,1,1,0,3,1,2,7,5,0,5,5,2,624,4,4,2,0,0,0,0,0,0,4,7,8,4,150750,2,10616
20,3,68.42606284658041,6853,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,0,12,13,1,136.0,2,4,2,0,3,3,2,1005,5,0,262,1,0,1,4,1296,0,0,1296,1,2,0,2,1,2,6,5,0,5,1,0,471,4,4,2,192,25,0,0,0,0,4,6,8,4,220000,1,10368
20,3,78.0,10335,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,0,9,10,2,0.0,3,4,1,3,3,3,4,570,5,0,891,1,2,1,4,1721,0,0,1721,0,2,1,3,1,3,7,2,1,4,1,1,440,4,4,2,0,96,180,0,0,0,2,7,8,4,180000,0,17210
20,3,80.0,10400,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,0,9,10,1,288.0,3,4,2,3,3,3,5,0,5,0,1304,1,2,1,4,1682,0,0,1682,0,2,0,3,1,3,7,5,1,2,1,2,530,4,4,2,98,0,0,0,0,0,2,5,8,4,174000,0,15138
20,3,68.42606284658041,10355,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,0,8,8,1,196.0,3,4,1,3,3,3,1,695,5,0,519,1,4,1,4,1214,0,0,1214,0,2,0,3,1,3,5,5,1,1,1,1,318,4,4,2,0,111,0,0,0,0,4,7,8,4,143000,1,8498
60,3,73.0,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,0,12,13,1,320.0,2,4,2,2,3,2,2,668,5,0,336,1,0,1,4,1004,848,0,1852,0,2,1,3,1,2,7,5,2,4,1,0,660,4,4,2,224,106,0,0,0,0,0,12,8,4,230000,0,18520
60,3,65.0,15426,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,0,12,13,2,0.0,3,4,2,2,3,3,2,821,5,0,107,1,0,1,4,928,836,0,1764,1,2,1,3,1,2,7,5,0,5,1,1,470,4,4,2,276,99,0,0,0,0,2,8,8,4,231500,0,17640
20,3,70.0,10500,1,3,3,0,2,0,12,2,2,0,2,4,5,1971,1971,1,0,6,6,2,0.0,3,4,1,3,3,3,0,432,5,0,432,1,4,1,4,864,0,0,864,0,1,0,3,1,3,5,5,1,3,6,3,0,5,5,2,0,0,0,0,0,0,4,4,4,4,115000,4,5184
20,3,78.0,11645,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,0,12,13,2,0.0,2,4,2,2,3,0,2,1300,5,0,434,1,0,1,4,1734,0,0,1734,1,2,0,3,1,2,7,5,0,5,1,0,660,4,4,2,160,24,0,0,0,0,4,1,8,4,260000,0,15606
50,3,71.0,8520,1,3,3,0,0,0,12,0,2,0,0,5,4,1952,1952,1,0,3,14,2,0.0,3,1,1,3,3,3,4,507,5,0,403,1,1,1,4,910,475,0,1385,0,2,0,4,1,3,6,5,0,5,5,2,720,4,4,2,0,0,0,0,0,0,2,6,8,4,166000,2,11080
20,3,78.0,10335,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183.0,2,4,2,2,3,1,2,679,5,0,811,1,0,1,4,1501,0,0,1501,1,2,0,3,1,2,6,5,0,5,1,1,577,4,4,2,144,29,0,0,0,0,4,6,8,4,204000,2,12008
90,4,70.0,9100,1,3,3,0,4,0,19,5,2,2,2,5,5,1963,1963,1,0,6,6,1,336.0,3,4,1,3,3,3,4,1332,5,0,396,1,4,1,4,1728,0,0,1728,1,2,0,6,2,3,10,5,0,5,5,2,504,4,4,2,0,0,0,0,0,0,4,11,4,0,125000,0,20736
160,4,24.0,2522,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,0,12,13,3,50.0,2,4,2,2,3,3,5,0,5,0,970,1,0,1,4,970,739,0,1709,0,2,0,3,1,2,7,0,0,5,5,2,380,4,4,2,0,40,0,0,0,0,4,4,8,4,130000,0,15381
30,4,51.0,6120,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,0,13,14,2,0.0,3,4,0,3,3,3,1,209,5,0,506,1,4,1,0,875,0,0,875,1,1,0,2,1,3,5,5,0,5,5,2,180,1,4,2,48,0,0,0,0,0,4,11,8,4,105000,4,5250
60,3,68.42606284658041,9505,1,0,3,0,1,0,8,2,2,0,5,7,5,2001,2001,1,0,12,13,1,180.0,2,4,2,2,3,3,5,0,5,0,884,1,0,1,4,884,1151,0,2035,0,2,1,3,1,2,8,5,1,2,3,0,434,4,4,2,144,48,0,0,0,0,4,5,8,4,222500,0,22385
20,3,63.0,7500,1,3,3,0,4,0,20,2,2,0,2,7,5,2004,2005,1,0,12,13,1,120.0,3,4,2,2,3,3,2,680,5,0,400,1,0,1,4,1080,0,0,1080,1,1,0,3,1,2,6,5,0,5,6,3,0,5,5,2,0,0,0,0,0,0,4,4,8,4,141000,1,7560
50,4,68.42606284658041,6240,1,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,0,8,8,2,0.0,3,4,0,2,3,3,5,0,5,0,896,1,2,1,0,896,448,0,1344,0,1,0,3,1,3,7,5,0,5,5,2,240,1,4,2,200,114,0,0,0,0,4,4,8,4,115000,2,10752
20,3,120.0,10356,1,3,3,0,0,0,5,2,2,0,2,5,6,1975,1975,1,0,6,6,2,0.0,3,4,1,3,3,0,1,716,5,0,253,1,4,1,4,969,0,0,969,0,1,1,3,1,3,5,5,0,5,1,2,440,4,4,2,0,0,0,0,0,0,2,1,8,4,122000,4,6783
20,3,107.0,13891,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2008,3,0,12,13,3,436.0,2,4,2,0,3,1,2,1400,5,0,310,1,0,1,4,1710,0,0,1710,1,2,0,2,1,2,6,5,1,2,1,1,866,4,4,2,0,102,0,0,0,0,4,1,6,5,372402,0,13680
60,3,68.42606284658041,14803,1,0,3,0,1,0,14,2,2,0,5,6,5,1971,1971,1,0,6,6,1,252.0,3,4,1,3,3,3,4,416,5,0,409,1,2,1,4,1097,896,0,1993,0,2,1,4,1,3,8,5,1,2,1,1,495,4,4,2,0,66,0,0,0,0,1,6,8,4,190000,0,21923
20,3,68.42606284658041,13500,1,3,3,0,4,0,4,2,2,0,2,6,7,1960,1975,0,0,3,10,2,0.0,3,4,1,2,3,1,1,429,0,1080,93,1,2,1,4,1252,0,0,1252,1,1,0,1,1,3,4,5,1,2,1,1,564,4,4,2,409,0,0,0,0,0,4,3,8,4,235000,1,6260
30,4,84.0,11340,1,3,3,0,0,0,17,2,2,0,2,6,5,1923,1950,1,0,13,14,2,0.0,3,4,0,3,3,3,5,0,5,0,1200,1,4,1,0,1200,0,0,1200,0,1,0,4,1,3,7,5,0,5,5,2,312,1,1,2,0,0,228,0,0,0,4,3,8,3,125000,1,9600
50,3,60.0,9600,1,3,3,0,0,0,7,0,2,0,0,6,5,1924,1950,1,0,13,14,2,0.0,3,4,0,3,3,3,5,0,5,0,572,3,1,0,1,572,524,0,1096,0,1,0,2,1,3,5,5,0,5,6,3,0,5,5,0,0,8,128,0,0,0,4,4,8,4,79000,1,6576
20,3,60.0,7200,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,1950,3,0,13,14,2,0.0,3,4,1,4,4,4,6,0,6,0,0,1,4,1,1,1040,0,0,1040,0,1,0,2,1,3,5,5,0,5,5,2,625,4,4,2,0,0,0,0,0,0,4,6,8,4,109500,1,6240
60,3,92.0,12003,1,3,3,0,0,0,23,2,2,0,5,8,5,2009,2010,1,0,12,13,1,84.0,2,4,2,0,3,3,5,0,5,0,774,1,0,1,4,774,1194,0,1968,0,2,1,4,1,0,8,5,1,2,3,0,680,4,4,2,0,75,0,0,0,0,4,5,6,5,269500,0,21648
60,1,100.0,12552,1,3,3,0,0,0,21,2,2,0,5,7,5,2004,2005,1,0,12,13,2,0.0,2,4,2,2,3,3,2,222,5,0,769,1,0,1,4,991,956,0,1947,0,2,1,3,1,2,8,5,1,2,1,1,678,4,4,2,0,136,0,0,0,0,1,5,8,4,254900,0,21417
60,3,134.0,19378,1,0,1,0,0,0,8,2,2,0,5,7,5,2005,2006,1,0,12,13,1,456.0,2,4,2,2,3,2,2,57,5,0,1335,1,0,1,4,1392,1070,0,2462,1,2,1,4,1,2,9,5,1,2,1,1,576,4,4,2,239,132,0,168,0,0,4,3,6,5,320000,3,29544
20,3,68.42606284658041,11120,1,0,3,0,1,0,24,2,2,0,2,6,6,1984,1984,1,0,9,10,2,0.0,3,4,2,2,3,3,1,660,5,0,572,1,4,1,4,1232,0,0,1232,0,2,0,3,1,3,6,5,0,5,1,2,516,4,4,2,0,0,0,0,0,0,4,6,8,4,162500,1,9856
60,3,110.0,13688,1,0,3,0,4,0,16,2,2,0,5,9,5,2003,2004,1,0,12,13,1,664.0,2,4,2,0,3,0,2,1016,5,0,556,1,0,1,4,1572,1096,0,2668,1,2,1,3,1,0,10,5,2,2,3,0,726,4,4,2,400,0,0,0,0,0,4,3,8,4,412500,3,34684
20,3,95.0,12182,1,3,3,0,0,0,16,2,2,0,2,7,5,2005,2005,1,0,12,13,1,226.0,2,4,2,2,3,2,1,1201,5,0,340,1,0,1,4,1541,0,0,1541,0,2,0,3,1,2,7,5,1,2,1,1,532,4,4,2,0,70,0,0,0,0,4,5,6,5,220000,2,13869
45,3,55.0,5500,1,3,3,0,4,0,17,2,2,0,1,4,6,1956,1956,1,0,8,8,2,0.0,3,4,1,3,3,3,5,0,5,0,882,1,0,1,4,882,0,0,882,0,1,0,1,1,3,4,5,0,5,6,3,0,5,5,2,0,0,0,0,0,0,2,4,8,4,103200,4,4410
40,4,40.0,5400,1,3,3,0,0,0,17,2,2,0,2,6,7,1926,2004,1,0,8,8,2,0.0,3,2,0,3,3,2,3,370,5,0,779,1,2,1,0,1149,467,0,1616,0,2,0,3,1,2,5,5,0,5,5,2,216,4,4,2,0,0,183,0,0,0,4,10,8,4,152000,2,11312
190,3,62.0,10106,1,3,3,0,4,0,7,2,2,1,0,5,7,1940,1999,1,0,13,14,2,0.0,3,2,0,3,3,3,0,351,4,181,112,1,2,1,4,808,547,0,1355,1,2,0,4,2,3,6,5,0,5,6,3,0,5,5,2,140,0,0,0,0,0,4,9,8,4,127500,2,10840
60,3,86.0,10562,1,3,3,0,4,0,16,2,2,0,5,8,5,2007,2007,1,0,12,13,3,300.0,2,4,2,0,3,3,2,1288,5,0,294,1,0,1,4,1610,551,0,2161,1,1,1,3,1,0,8,5,1,2,1,0,789,4,4,2,178,120,0,0,0,0,4,11,6,5,325624,3,21610
60,3,62.0,8244,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0.0,2,4,2,2,3,3,5,0,5,0,840,1,0,1,4,840,880,0,1720,0,2,1,3,1,2,7,5,1,2,1,0,440,4,4,2,100,48,0,0,0,0,4,5,8,4,183500,0,17200
50,4,68.42606284658041,12358,1,0,3,0,4,0,17,1,2,0,0,5,6,1941,1950,1,0,8,8,2,0.0,3,4,1,3,3,3,4,360,5,0,360,1,4,1,4,854,0,528,1382,0,1,1,2,1,3,7,5,0,5,5,2,660,4,4,2,237,0,0,0,0,0,4,5,8,4,128500,2,12438
20,3,141.0,31770,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,0,3,10,3,112.0,3,4,1,3,1,1,1,639,5,0,441,1,1,1,4,1656,0,0,1656,1,1,0,3,1,3,7,5,2,2,1,0,528,4,4,1,210,62,0,0,0,0,4,5,8,4,215000,0,13248
160,3,44.0,5306,1,0,3,0,4,0,22,2,2,4,5,7,7,1987,1987,1,0,6,6,2,0.0,2,2,2,2,1,3,2,495,4,215,354,1,2,1,4,1064,703,0,1767,1,2,0,2,1,2,5,5,1,4,1,1,504,2,4,2,441,35,0,0,0,0,4,6,8,4,239000,0,12369
20,3,80.0,10197,1,0,3,0,4,0,12,2,2,0,2,6,5,1961,1961,1,0,14,15,0,491.0,3,4,1,3,3,3,0,288,4,374,700,1,4,1,4,1362,0,0,1362,1,1,1,3,1,3,6,5,1,4,1,2,504,4,4,2,0,20,0,0,0,0,4,6,0,4,163000,2,10896
20,3,47.0,12416,1,0,3,0,4,0,23,2,2,0,2,6,5,1986,1986,1,0,12,10,3,132.0,3,4,1,2,0,3,0,1398,3,208,0,1,4,1,4,1651,0,0,1651,1,2,0,3,1,3,7,3,1,4,1,0,616,4,4,2,192,0,0,0,0,0,4,11,8,4,184000,0,14859
60,3,97.0,10029,1,0,3,0,0,0,4,2,2,0,5,6,5,1988,1989,1,0,9,10,1,268.0,2,4,2,2,3,3,2,831,5,0,320,1,4,1,4,1164,896,0,2060,0,2,1,4,1,3,8,5,1,4,1,2,521,4,4,2,0,228,0,0,192,0,4,9,8,4,211000,0,22660
50,3,68.42606284658041,13650,1,3,3,0,4,0,19,2,2,0,0,5,5,1958,1958,1,0,8,8,2,0.0,2,2,1,3,3,3,0,57,1,441,554,1,0,1,4,1252,668,0,1920,1,2,0,4,1,2,8,5,1,2,1,2,451,4,4,2,0,0,0,0,0,0,4,7,8,4,172500,0,19200
30,4,60.0,8520,1,3,3,0,4,0,17,2,2,0,2,5,6,1923,2006,1,0,13,14,2,0.0,2,4,1,3,3,3,5,0,5,0,968,1,4,1,4,968,0,0,968,0,1,0,2,1,3,5,5,0,5,5,2,480,1,4,0,0,0,184,0,0,0,4,7,8,4,100000,4,5808
160,1,68.42606284658041,2117,1,3,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,0,8,8,1,456.0,2,4,2,2,3,3,2,436,5,0,320,1,0,1,4,769,756,0,1525,0,2,1,3,1,2,5,5,1,4,5,2,440,4,4,2,0,0,0,0,0,0,4,6,8,4,177000,2,12200
70,3,54.0,7588,1,3,3,0,4,0,6,2,2,0,5,7,6,1920,1950,1,0,11,12,2,0.0,3,4,0,1,3,3,3,352,5,0,441,1,2,1,4,901,901,0,1802,0,1,1,4,1,3,9,5,1,2,5,2,216,1,4,2,0,0,40,0,0,0,4,7,8,4,200100,0,19822
